vehicle,zones,counts,nbox,mass,volume,energy,horizontal_energy,climb_energy,duration,prep_s,offsets,latest_start,urgent_start,soc,charge_s,route_id
C,"[""S006"", ""S005""]","{""S006|医疗物资"": 1, ""S006|应急食品"": 1, ""S006|饮用水"": 2, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1}",7,67.0,0.184,5.605121870560341,5.409067743304371,0.19605412725596957,2518.1761183981807,510.0,"{""S006|医疗物资"": 1167.4213122433111, ""S006|应急食品"": 1167.4213122433111, ""S006|饮用水"": 1167.4213122433111, ""S005|生活卫生用品"": 2014.2167606524451, ""S005|应急食品"": 2014.2167606524451, ""S005|饮用水"": 2014.2167606524451}",2432.578687756689,2432.578687756689,0.2993597661799574,2351.387173276759,R001204
C,"[""S005"", ""S006""]","{""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|饮用水"": 2, ""S006|生活卫生用品"": 1, ""S006|应急食品"": 1, ""S006|饮用水"": 1}",7,65.0,0.191,5.975312064093175,5.778130269287648,0.19718179480552675,2518.1761183981807,510.0,"{""S005|医疗物资"": 1331.2293577457356, ""S005|生活卫生用品"": 1331.2293577457356, ""S005|饮用水"": 1331.2293577457356, ""S006|生活卫生用品"": 2166.0448061548695, ""S006|应急食品"": 2166.0448061548695, ""S006|饮用水"": 2166.0448061548695}",9468.770642254265,1433.9551938451305,0.25308599198835313,2451.647017358568,R001205
C,"[""S006"", ""S005""]","{""S006|生活卫生用品"": 1, ""S006|应急食品"": 1, ""S006|饮用水"": 1, ""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|饮用水"": 2}",7,65.0,0.191,5.703588061944666,5.505866404927277,0.19772165701738995,2518.1761183981807,510.0,"{""S006|生活卫生用品"": 1131.4213122433111, ""S006|应急食品"": 1131.4213122433111, ""S006|饮用水"": 1131.4213122433111, ""S005|医疗物资"": 2014.2167606524451, ""S005|生活卫生用品"": 2014.2167606524451, ""S005|饮用水"": 2014.2167606524451}",8785.783239347555,2468.578687756689,0.28705149225691673,2378.055100110014,R001206
C,"[""S005"", ""S006""]","{""S005|医疗物资"": 1, ""S005|饮用水"": 2, ""S006|医疗物资"": 1, ""S006|生活卫生用品"": 1, ""S006|饮用水"": 2}",7,68.0,0.167,6.260633912644473,6.053643164828387,0.20699074781608584,2518.1761183981807,510.0,"{""S005|医疗物资"": 1295.2293577457356, ""S005|饮用水"": 1295.2293577457356, ""S006|医疗物资"": 2166.0448061548695, ""S006|生活卫生用品"": 2166.0448061548695, ""S006|饮用水"": 2166.0448061548695}",1433.9551938451305,1433.9551938451305,0.21742076091944085,2528.9216846745444,R001207
C,"[""S006"", ""S005""]","{""S006|医疗物资"": 1, ""S006|生活卫生用品"": 1, ""S006|饮用水"": 2, ""S005|医疗物资"": 1, ""S005|饮用水"": 2}",7,68.0,0.167,5.678665610177365,5.480551857000357,0.19811375317700708,2518.1761183981807,510.0,"{""S006|医疗物资"": 1167.4213122433111, ""S006|生活卫生用品"": 1167.4213122433111, ""S006|饮用水"": 1167.4213122433111, ""S005|医疗物资"": 2014.2167606524451, ""S005|饮用水"": 2014.2167606524451}",2432.578687756689,2432.578687756689,0.29016679872782936,2371.3052694230364,R001208
C,"[""S005"", ""S006""]","{""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1, ""S006|医疗物资"": 1, ""S006|生活卫生用品"": 1, ""S006|应急食品"": 1}",6,45.0,0.165,5.239483509381336,5.066574171685896,0.17290933769543967,2452.1761183981807,480.0,"{""S005|生活卫生用品"": 1265.2293577457356, ""S005|应急食品"": 1265.2293577457356, ""S005|饮用水"": 1265.2293577457356, ""S006|医疗物资"": 2100.0448061548695, ""S006|生活卫生用品"": 2100.0448061548695, ""S006|应急食品"": 2100.0448061548695}",1499.9551938451305,1499.9551938451305,0.345064561327333,2252.360117124112,R001209
C,"[""S006"", ""S005""]","{""S006|医疗物资"": 1, ""S006|生活卫生用品"": 1, ""S006|应急食品"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1}",6,45.0,0.165,5.18453088927447,5.008326693225945,0.17620419604852466,2452.1761183981807,480.0,"{""S006|医疗物资"": 1101.4213122433111, ""S006|生活卫生用品"": 1101.4213122433111, ""S006|应急食品"": 1101.4213122433111, ""S005|生活卫生用品"": 1948.2167606524451, ""S005|应急食品"": 1948.2167606524451, ""S005|饮用水"": 1948.2167606524451}",2498.578687756689,2498.578687756689,0.3519336388406913,2237.477115845169,R001210
C,"[""S006"", ""S005""]","{""S006|饮用水"": 3, ""S005|应急食品"": 1, ""S005|饮用水"": 2}",6,78.0,0.163,6.113417287832313,5.904351911450756,0.2090653763815562,2452.1761183981807,480.0,"{""S006|饮用水"": 1101.4213122433111, ""S005|应急食品"": 1948.2167606524451, ""S005|饮用水"": 1948.2167606524451}",inf,2498.578687756689,0.2358228390209609,2489.0505154545845,R001211
C,"[""S005"", ""S006""]","{""S005|医疗物资"": 1, ""S005|饮用水"": 2, ""S006|医疗物资"": 1, ""S006|生活卫生用品"": 1, ""S006|饮用水"": 1}",6,54.0,0.14,5.5309227484414825,5.346209650125925,0.18471309831555685,2452.1761183981807,480.0,"{""S005|医疗物资"": 1265.2293577457356, ""S005|饮用水"": 1265.2293577457356, ""S006|医疗物资"": 2100.0448061548695, ""S006|生活卫生用品"": 2100.0448061548695, ""S006|饮用水"": 2100.0448061548695}",1499.9551938451305,1499.9551938451305,0.3086346564448147,2331.291577702901,R001212
C,"[""S006"", ""S005""]","{""S006|医疗物资"": 1, ""S006|生活卫生用品"": 1, ""S006|饮用水"": 1, ""S005|医疗物资"": 1, ""S005|饮用水"": 2}",6,54.0,0.13999999999999999,5.36773731554449,5.182255336772221,0.18548197877226935,2452.1761183981807,480.0,"{""S006|医疗物资"": 1101.4213122433111, ""S006|生活卫生用品"": 1101.4213122433111, ""S006|饮用水"": 1101.4213122433111, ""S005|医疗物资"": 1948.2167606524451, ""S005|饮用水"": 1948.2167606524451}",2498.578687756689,2498.578687756689,0.32903283555693874,2287.095522959966,R001213
B,"[""S005"", ""S006""]","{""S005|饮用水"": 1, ""S006|应急食品"": 1}",2,22.0,0.055,2.553845859199515,2.414535287718446,0.13931057148106893,2037.5526137595089,360.0,"{""S005|饮用水"": 1010.8408763004231, ""S006|应急食品"": 1712.6809414087759}",inf,9789.159123699577,0.36153853520012125,1773.3332056531233,R001214
B,"[""S006"", ""S005""]","{""S006|应急食品"": 1, ""S005|饮用水"": 1}",2,22.0,0.055,2.5290046691406043,2.3877021729438574,0.1413024961967468,2037.5526137595089,360.0,"{""S006|应急食品"": 852.3983390173997, ""S005|饮用水"": 1562.225070792419}",inf,9237.77492920758,0.36774883271484893,1762.5686899609286,R001215
C,"[""S005"", ""S007""]","{""S005|生活卫生用品"": 1, ""S005|饮用水"": 2, ""S007|生活卫生用品"": 1, ""S007|饮用水"": 2}",6,68.0,0.178,6.175504706809079,5.901868662921263,0.2736360438878166,2638.8310342400628,480.0,"{""S005|生活卫生用品"": 1265.2293577457356, ""S005|饮用水"": 1265.2293577457356, ""S007|生活卫生用品"": 2078.990685034717, ""S007|饮用水"": 2078.990685034717}",inf,1521.009314965283,0.22806191164886513,2505.8658580941255,R001216
C,"[""S007"", ""S005""]","{""S007|生活卫生用品"": 1, ""S007|饮用水"": 2, ""S005|生活卫生用品"": 1, ""S005|饮用水"": 2}",6,68.0,0.178,6.035969317031938,5.73432922221961,0.3016400948123297,2638.8310342400628,480.0,"{""S007|生活卫生用品"": 1305.7603492053454, ""S007|饮用水"": 1305.7603492053454, ""S005|生活卫生用品"": 2134.871676494327, ""S005|饮用水"": 2134.871676494327}",inf,2294.2396507946546,0.24550383537100773,2468.0750233628164,R001217
C,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S007|饮用水"": 1}",6,45.0,0.165,5.3704076793933915,5.121384582618613,0.24902309677477946,2638.8310342400628,480.0,"{""S005|医疗物资"": 1265.2293577457356, ""S005|生活卫生用品"": 1265.2293577457356, ""S005|应急食品"": 1265.2293577457356, ""S007|生活卫生用品"": 2078.990685034717, ""S007|应急食品"": 2078.990685034717, ""S007|饮用水"": 2078.990685034717}",9534.770642254265,1521.009314965283,0.32869904007582607,2287.818746502377,R001218
C,"[""S007"", ""S005""]","{""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S007|饮用水"": 1, ""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1}",6,45.0,0.165,5.210562700268969,4.953223899677246,0.25733880059172315,2638.8310342400628,480.0,"{""S007|生活卫生用品"": 1305.7603492053454, ""S007|应急食品"": 1305.7603492053454, ""S007|饮用水"": 1305.7603492053454, ""S005|医疗物资"": 2134.871676494327, ""S005|生活卫生用品"": 2134.871676494327, ""S005|应急食品"": 2134.871676494327}",8665.128323505673,2294.2396507946546,0.3486796624663788,2244.5273979895123,R001219
B,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1}",3,12.0,0.059000000000000004,2.4028242292561988,2.2144758852415007,0.1883483440146976,2248.775719095206,390.0,"{""S005|医疗物资"": 1040.8408763004231, ""S007|医疗物资"": 1738.2608990646654, ""S007|生活卫生用品"": 1738.2608990646654}",1861.7391009353346,1861.7391009353346,0.3992939426859503,1707.8904993443525,R001220
B,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S005|医疗物资"": 1}",3,12.0,0.059,2.347696024480495,2.15997836478434,0.18771765969615511,2248.775719095206,390.0,"{""S007|医疗物资"": 1095.794820030541, ""S007|生活卫生用品"": 1095.794820030541, ""S005|医疗物资"": 1773.4481761281163}",2504.205179969459,2504.205179969459,0.41307599387987626,1684.0016106082142,R001221
C,"[""S005"", ""S007""]","{""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2, ""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1}",7,59.0,0.192,5.63011806293863,5.383977689380438,0.2461403735581928,2704.8310342400628,510.0,"{""S005|生活卫生用品"": 1331.2293577457356, ""S005|应急食品"": 1331.2293577457356, ""S005|饮用水"": 1331.2293577457356, ""S007|医疗物资"": 2144.990685034717, ""S007|生活卫生用品"": 2144.990685034717, ""S007|应急食品"": 2144.990685034717}",1455.009314965283,1455.009314965283,0.2962352421326713,2358.1569753792123,R001222
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2}",7,59.0,0.192,5.850149874922108,5.556492803701773,0.2936570712203344,2704.8310342400628,510.0,"{""S007|医疗物资"": 1335.7603492053454, ""S007|生活卫生用品"": 1335.7603492053454, ""S007|应急食品"": 1335.7603492053454, ""S005|生活卫生用品"": 2200.871676494327, ""S005|应急食品"": 2200.871676494327, ""S005|饮用水"": 2200.871676494327}",2264.2396507946546,2264.2396507946546,0.2687312656347365,2417.748924458071,R001223
C,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1, ""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|饮用水"": 1}",7,54.0,0.176,5.534806296534441,5.285110810315523,0.24969548621891874,2704.8310342400628,510.0,"{""S005|医疗物资"": 1331.2293577457356, ""S005|生活卫生用品"": 1331.2293577457356, ""S005|应急食品"": 1331.2293577457356, ""S005|饮用水"": 1331.2293577457356, ""S007|医疗物资"": 2144.990685034717, ""S007|生活卫生用品"": 2144.990685034717, ""S007|饮用水"": 2144.990685034717}",1455.009314965283,1455.009314965283,0.30814921293319486,2332.343371978078,R001224
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|饮用水"": 1, ""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1}",7,54.0,0.176,5.55152879059461,5.272164692469851,0.27936409812475843,2704.8310342400628,510.0,"{""S007|医疗物资"": 1335.7603492053454, ""S007|生活卫生用品"": 1335.7603492053454, ""S007|饮用水"": 1335.7603492053454, ""S005|医疗物资"": 2200.871676494327, ""S005|生活卫生用品"": 2200.871676494327, ""S005|应急食品"": 2200.871676494327, ""S005|饮用水"": 2200.871676494327}",2264.2396507946546,2264.2396507946546,0.3060589011756738,2336.8723807860397,R001225
C,"[""S007"", ""S005""]","{""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S007|饮用水"": 2, ""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1}",8,73.0,0.219,6.219268706588464,5.912271631188494,0.306997075399971,2770.8310342400628,540.0,"{""S007|生活卫生用品"": 1401.7603492053454, ""S007|应急食品"": 1401.7603492053454, ""S007|饮用水"": 1401.7603492053454, ""S005|医疗物资"": 2266.871676494327, ""S005|生活卫生用品"": 2266.871676494327, ""S005|应急食品"": 2266.871676494327, ""S005|饮用水"": 2266.871676494327}",8533.128323505673,2198.2396507946546,0.22259141167644203,2517.7186080343754,R001226
C,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2, ""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1}",8,62.0,0.20400000000000001,5.73503099399313,5.486634423886475,0.24839657010665472,2770.8310342400628,540.0,"{""S005|医疗物资"": 1397.2293577457356, ""S005|生活卫生用品"": 1397.2293577457356, ""S005|应急食品"": 1397.2293577457356, ""S005|饮用水"": 1397.2293577457356, ""S007|医疗物资"": 2210.990685034717, ""S007|生活卫生用品"": 2210.990685034717, ""S007|应急食品"": 2210.990685034717}",1389.009314965283,1389.009314965283,0.2831211257508588,2386.5708942064725,R001227
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2}",8,62.0,0.204,5.997013797615171,5.697078769182388,0.2999350284327825,2770.8310342400628,540.0,"{""S007|医疗物资"": 1365.7603492053454, ""S007|生活卫生用品"": 1365.7603492053454, ""S007|应急食品"": 1365.7603492053454, ""S005|医疗物资"": 2266.871676494327, ""S005|生活卫生用品"": 2266.871676494327, ""S005|应急食品"": 2266.871676494327, ""S005|饮用水"": 2266.871676494327}",2234.2396507946546,2234.2396507946546,0.2503732752981036,2457.524570187442,R001228
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|饮用水"": 2, ""S005|应急食品"": 1, ""S005|饮用水"": 2}",7,73.0,0.183,6.287119506809034,5.976931005513373,0.31018850129566194,2704.8310342400628,510.0,"{""S007|医疗物资"": 1371.7603492053454, ""S007|生活卫生用品"": 1371.7603492053454, ""S007|饮用水"": 1371.7603492053454, ""S005|应急食品"": 2200.871676494327, ""S005|饮用水"": 2200.871676494327}",2228.2396507946546,2228.2396507946546,0.2141100616488707,2536.094866427447,R001229
B,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S007|医疗物资"": 1, ""S007|应急食品"": 1}",3,14.0,0.052000000000000005,2.4541035534394027,2.2618125983118986,0.19229095512750416,2248.775719095206,390.0,"{""S005|医疗物资"": 1040.8408763004231, ""S007|医疗物资"": 1738.2608990646654, ""S007|应急食品"": 1738.2608990646654}",1861.7391009353346,1861.7391009353346,0.38647411164014933,1730.1115398237412,R001230
B,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|应急食品"": 1, ""S005|医疗物资"": 1}",3,14.0,0.052000000000000005,2.3743414635184354,2.183715069372258,0.19062639414617752,2248.775719095206,390.0,"{""S007|医疗物资"": 1095.794820030541, ""S007|应急食品"": 1095.794820030541, ""S005|医疗物资"": 1773.4481761281163}",2504.205179969459,2504.205179969459,0.40641463412039114,1695.5479675246554,R001231
B,"[""S005"", ""S007""]","{""S005|饮用水"": 1, ""S007|应急食品"": 1}",2,22.0,0.055,2.586452244516184,2.391802485380196,0.19464975913598803,2188.775719095206,360.0,"{""S005|饮用水"": 1010.8408763004231, ""S007|应急食品"": 1678.2608990646654}",inf,9789.159123699577,0.35338693887095396,1787.4626392903465,R001232
B,"[""S007"", ""S005""]","{""S007|应急食品"": 1, ""S005|饮用水"": 1}",2,22.0,0.055,2.6258326474591858,2.4165501785423986,0.20928246891678703,2188.775719095206,360.0,"{""S007|应急食品"": 1035.794820030541, ""S005|饮用水"": 1713.4481761281163}",inf,9086.551823871883,0.34354183813520356,1804.5274805656472,R001233
B,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S007|医疗物资"": 1, ""S007|饮用水"": 1}",3,20.0,0.051000000000000004,2.655491929309533,2.451373140843609,0.20411878846592374,2248.775719095206,390.0,"{""S005|医疗物资"": 1040.8408763004231, ""S007|医疗物资"": 1738.2608990646654, ""S007|饮用水"": 1738.2608990646654}",1861.7391009353346,1861.7391009353346,0.33612701767261677,1817.379836034131,R001234
B,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|饮用水"": 1, ""S005|医疗物资"": 1}",3,20.0,0.051000000000000004,2.4776609256792055,2.278308328182961,0.19935259749624465,2248.775719095206,390.0,"{""S007|医疗物资"": 1095.794820030541, ""S007|饮用水"": 1095.794820030541, ""S005|医疗物资"": 1773.4481761281163}",2504.205179969459,2504.205179969459,0.38058476858019863,1740.3197344609891,R001235
C,"[""S005"", ""S007""]","{""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2, ""S007|医疗物资"": 1, ""S007|饮用水"": 2}",7,73.0,0.183,6.389005330746915,6.1152666793990775,0.27373865134783854,2704.8310342400628,510.0,"{""S005|生活卫生用品"": 1331.2293577457356, ""S005|应急食品"": 1331.2293577457356, ""S005|饮用水"": 1331.2293577457356, ""S007|医疗物资"": 2144.990685034717, ""S007|饮用水"": 2144.990685034717}",1455.009314965283,1455.009314965283,0.2013743336566356,2563.6889437439563,R001236
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|饮用水"": 2, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2}",7,73.0,0.183,6.382557035185673,6.068538822815182,0.31401821237049105,2704.8310342400628,510.0,"{""S007|医疗物资"": 1335.7603492053454, ""S007|饮用水"": 1335.7603492053454, ""S005|生活卫生用品"": 2200.871676494327, ""S005|应急食品"": 2200.871676494327, ""S005|饮用水"": 2200.871676494327}",2264.2396507946546,2264.2396507946546,0.20218037060179084,2561.9425303627863,R001237
C,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S007|饮用水"": 1}",8,73.0,0.219,6.3510291940476655,6.080948262820575,0.27008093122709065,2770.8310342400628,540.0,"{""S005|医疗物资"": 1397.2293577457356, ""S005|生活卫生用品"": 1397.2293577457356, ""S005|应急食品"": 1397.2293577457356, ""S005|饮用水"": 1397.2293577457356, ""S007|生活卫生用品"": 2210.990685034717, ""S007|应急食品"": 2210.990685034717, ""S007|饮用水"": 2210.990685034717}",9402.770642254265,1389.009314965283,0.2061213507440418,2553.403740054576,R001238
C,"[""S005"", ""S007""]","{""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1, ""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|饮用水"": 1}",6,51.0,0.164,5.4542522585136854,5.206812968843229,0.2474392896704568,2638.8310342400628,480.0,"{""S005|生活卫生用品"": 1265.2293577457356, ""S005|应急食品"": 1265.2293577457356, ""S005|饮用水"": 1265.2293577457356, ""S007|医疗物资"": 2078.990685034717, ""S007|生活卫生用品"": 2078.990685034717, ""S007|饮用水"": 2078.990685034717}",1521.009314965283,1521.009314965283,0.3182184676857893,2310.5266533474564,R001239
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|饮用水"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1}",6,51.0,0.164,5.4436940295004765,5.170607888588166,0.2730861409123103,2638.8310342400628,480.0,"{""S007|医疗物资"": 1305.7603492053454, ""S007|生活卫生用品"": 1305.7603492053454, ""S007|饮用水"": 1305.7603492053454, ""S005|生活卫生用品"": 2134.871676494327, ""S005|应急食品"": 2134.871676494327, ""S005|饮用水"": 2134.871676494327}",2294.2396507946546,2294.2396507946546,0.31953824631244043,2307.667132989712,R001240
C,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|饮用水"": 2, ""S007|生活卫生用品"": 1, ""S007|饮用水"": 2}",7,71.0,0.19,6.32209301433266,6.046200773896382,0.27589224043627847,2704.8310342400628,510.0,"{""S005|医疗物资"": 1331.2293577457356, ""S005|生活卫生用品"": 1331.2293577457356, ""S005|饮用水"": 1331.2293577457356, ""S007|生活卫生用品"": 2144.990685034717, ""S007|饮用水"": 2144.990685034717}",9468.770642254265,1455.009314965283,0.20973837320841748,2545.5668580484285,R001241
C,"[""S007"", ""S005""]","{""S007|生活卫生用品"": 1, ""S007|饮用水"": 2, ""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|饮用水"": 2}",7,71.0,0.19,6.207377529761995,5.899459477737217,0.30791805202477773,2704.8310342400628,510.0,"{""S007|生活卫生用品"": 1335.7603492053454, ""S007|饮用水"": 1335.7603492053454, ""S005|医疗物资"": 2200.871676494327, ""S005|生活卫生用品"": 2200.871676494327, ""S005|饮用水"": 2200.871676494327}",8599.128323505673,2264.2396507946546,0.2240778087797506,2514.498080977207,R001242
B,"[""S005"", ""S007""]","{""S005|应急食品"": 1, ""S007|医疗物资"": 1, ""S007|饮用水"": 1}",3,25.0,0.067,2.794639230134952,2.586760114088259,0.20787911604669362,2248.775719095206,390.0,"{""S005|应急食品"": 1040.8408763004231, ""S007|医疗物资"": 1738.2608990646654, ""S007|饮用水"": 1738.2608990646654}",1861.7391009353346,1861.7391009353346,0.301340192466262,1877.6769997251458,R001243
B,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|饮用水"": 1, ""S005|应急食品"": 1}",3,25.0,0.067,2.6371949496273293,2.4273790901103376,0.2098158595169915,2248.775719095206,390.0,"{""S007|医疗物资"": 1095.794820030541, ""S007|饮用水"": 1095.794820030541, ""S005|应急食品"": 1773.4481761281163}",2504.205179969459,2504.205179969459,0.3407012625931677,1809.4511448385094,R001244
C,"[""S005"", ""S007""]","{""S005|医疗物资"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2, ""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S007|饮用水"": 1}",8,70.0,0.196,6.229984285001894,5.958501830202518,0.2714824547993766,2770.8310342400628,540.0,"{""S005|医疗物资"": 1361.2293577457356, ""S005|应急食品"": 1361.2293577457356, ""S005|饮用水"": 1361.2293577457356, ""S007|医疗物资"": 2210.990685034717, ""S007|生活卫生用品"": 2210.990685034717, ""S007|应急食品"": 2210.990685034717, ""S007|饮用水"": 2210.990685034717}",1389.009314965283,1389.009314965283,0.22125196437476324,2520.6207438546794,R001245
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S007|饮用水"": 1, ""S005|医疗物资"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 2}",8,70.0,0.19599999999999998,6.19378644044691,5.886046185288867,0.30774025515804293,2770.8310342400628,540.0,"{""S007|医疗物资"": 1401.7603492053454, ""S007|生活卫生用品"": 1401.7603492053454, ""S007|应急食品"": 1401.7603492053454, ""S007|饮用水"": 1401.7603492053454, ""S005|医疗物资"": 2266.871676494327, ""S005|应急食品"": 2266.871676494327, ""S005|饮用水"": 2266.871676494327}",2198.2396507946546,2198.2396507946546,0.2257766949441362,2510.8171609543715,R001246
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|饮用水"": 2, ""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|饮用水"": 2}",8,74.0,0.202,6.352199291572157,6.0399181378723465,0.3122811536998113,2770.8310342400628,540.0,"{""S007|医疗物资"": 1401.7603492053454, ""S007|生活卫生用品"": 1401.7603492053454, ""S007|饮用水"": 1401.7603492053454, ""S005|医疗物资"": 2266.871676494327, ""S005|生活卫生用品"": 2266.871676494327, ""S005|饮用水"": 2266.871676494327}",2198.2396507946546,2198.2396507946546,0.20597508855348035,2553.7206414674592,R001247
C,"[""S005"", ""S007""]","{""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S007|饮用水"": 2}",7,70.0,0.207,6.399663117071325,6.114769021829207,0.28489409524211884,2704.8310342400628,510.0,"{""S005|生活卫生用品"": 1295.2293577457356, ""S005|应急食品"": 1295.2293577457356, ""S005|饮用水"": 1295.2293577457356, ""S007|生活卫生用品"": 2144.990685034717, ""S007|应急食品"": 2144.990685034717, ""S007|饮用水"": 2144.990685034717}",inf,1455.009314965283,0.20004211036608432,2566.5754275401505,R001248
C,"[""S007"", ""S005""]","{""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S007|饮用水"": 2, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1}",7,70.0,0.207,6.0440502864217756,5.743331168234254,0.30071911818752295,2704.8310342400628,510.0,"{""S007|生活卫生用品"": 1371.7603492053454, ""S007|应急食品"": 1371.7603492053454, ""S007|饮用水"": 1371.7603492053454, ""S005|生活卫生用品"": 2200.871676494327, ""S005|应急食品"": 2200.871676494327, ""S005|饮用水"": 2200.871676494327}",inf,2228.2396507946546,0.24449371419727806,2470.2636192392306,R001249
C,"[""S005"", ""S007""]","{""S005|饮用水"": 3, ""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1}",6,59.0,0.156,5.63011806293863,5.383977689380438,0.2461403735581928,2638.8310342400628,480.0,"{""S005|饮用水"": 1265.2293577457356, ""S007|医疗物资"": 2078.990685034717, ""S007|生活卫生用品"": 2078.990685034717, ""S007|应急食品"": 2078.990685034717}",1521.009314965283,1521.009314965283,0.2962352421326713,2358.1569753792123,R001250
C,"[""S007"", ""S005""]","{""S007|医疗物资"": 1, ""S007|生活卫生用品"": 1, ""S007|应急食品"": 1, ""S005|饮用水"": 3}",6,59.0,0.156,5.850149874922108,5.556492803701773,0.2936570712203344,2638.8310342400628,480.0,"{""S007|医疗物资"": 1305.7603492053454, ""S007|生活卫生用品"": 1305.7603492053454, ""S007|应急食品"": 1305.7603492053454, ""S005|饮用水"": 2134.871676494327}",2294.2396507946546,2294.2396507946546,0.2687312656347365,2417.748924458071,R001251
B,"[""S005"", ""S007""]","{""S005|应急食品"": 1, ""S007|医疗物资"": 1, ""S007|应急食品"": 1}",3,19.0,0.068,2.54633504946597,2.3502837667576957,0.19605128270827402,2248.775719095206,390.0,"{""S005|应急食品"": 1040.8408763004231, ""S007|医疗物资"": 1738.2608990646654, ""S007|应急食品"": 1738.2608990646654}",1861.7391009353346,1861.7391009353346,0.3634162376335075,1770.0785214352538,R001252
